SYMBOL	ENTREZID
SPIN1	10927
MARVELD1	83742
SNX13	23161
KDM5A	5927
CBFA2T3	863
NFIL3	4783
PLEKHG2	64857
SNX24	28966
ANKFY1	51479
DIAPH2	1730
FAM32A	26017
SH2B2	10603
PSME3	10197
SLC1A3	6507
TAF13	6884
MAP1LC3A	84557
TRMT112	51504
ACO2	50
TCP1	6950
VMO1	284013
ZC3H13	23091
TP53I13	90313
QPCT	25797
SPAG4	6676
DBN1	1627
SLC36A1	206358
UBA6	55236
EBNA1BP2	10969
IWS1	55677
CBL	867
ATF7	11016
VAT1	10493
SLFN12	55106
TRAF4	9618
PTPN1	5770
DBNDD2	55861
ZBTB8OS	339487
N4BP1	9683
SETD3	84193
CARD19	84270
TXLNA	200081
TMED7	51014
PPIP5K2	23262
CPNE8	144402
GATAD1	57798
CDC5L	988
NCAM1	4684
RC3H1	149041
GALK1	2584
PPP2R3C	55012
RTF2	51507
IFITM2	10581
SBDS	51119
TRAPPC3	27095
WDR45B	56270
SQLE	6713
SRP54	6729
CEP350	9857
TPRA1	131601
CLMN	79789
MGST1	4257
YES1	7525
PSD4	23550
PACSIN2	11252
PSTPIP2	9050
CLTB	1212
WASHC1	100287171
CASP7	840
SLC38A10	124565
THBD	7056
SAMD4A	23034
DCTN5	84516
SCYL2	55681
TUBGCP2	10844
GNG10	2790
STAT6	6778
DHX8	1659
CREB5	9586
OTULIN	90268
NDUFB1	4707
RWDD4	201965
FXYD6	53826
PFKFB4	5210
DOK1	1796
CPNE5	57699
ZCCHC2	54877
GPAT4	137964
AK2	204
SLC25A37	51312
MAFG	4097
ACAP2	23527
ETFA	2108
IL10	3586
RASA4	10156
VPREB3	29802
PPT1	5538
GPR18	2841
GMPPA	29926
NDFIP2	54602
CBLB	868
DNTTIP2	30836
UACA	55075
DNAJB12	54788
TANK	10010
CHMP5	51510
ADD1	118
USP22	23326
TUBG1	7283
MRPS11	64963
MAPK6	5597
NIPA2	81614
CD2AP	23607
PHKG2	5261
ZBTB10	65986
TOP2B	7155
KIF1B	23095
RASGRP3	25780
VPS25	84313
PLOD3	8985
IL10RB-DT	100288432
TMX4	56255
TNIP3	79931
CDC27	996
MBD6	114785
DYSF	8291
DDX21	9188
PPP1R12C	54776
MAD2L2	10459
RYBP	23429
DNM1L	10059
UBXN6	80700
PON2	5445
CHMP4B	128866
RNF115	27246
CD300LF	146722
TOB2	10766
ADGRG5	221188
IGHA2	3494
LMNB1	4001
ZNF593	51042
STARD4	134429
VAV1	7409
JUP	3728
FRMD4A	55691
RABIF	5877
RUFY1	80230
ADM	133
NF1	4763
SEMA6B	10501
SLC7A8	23428
ABCG1	9619
SLC25A13	10165
FEM1B	10116
SPNS1	83985
UBAC1	10422
CARM1	10498
BROX	148362
TIMM10	26519
RNFT1	51136
DDX27	55661
MPV17	4358
PSMD13	5719
PRPF40A	55660
KLHL6	89857
GEM	2669
SIKE1	80143
ETNK1	55500
SBF2	81846
SPATA20	64847
EEA1	8411
ARHGAP21	57584
CLPTM1	1209
ADIPOR1	51094
AGTPBP1	23287
NUPR1	26471
TMEM33	55161
TRGV7	6981
ZNF296	162979
IGLV2-14	28815
NPEPPS	9520
FAM114A1	92689
CXCL8	3576
CPT1A	1374
DNASE1L1	1774
VPS26A	9559
MRPL10	124995
ZNF791	163049
FBXO11	80204
COX7A2	1347
ATP6AP2	10159
AGO4	192670
SLC12A7	10723
FBXL5	26234
PURB	5814
SNX11	29916
ARCN1	372
PIK3C2A	5286
THBS1	7057
UCK2	7371
TSEN34	79042
AQP9	366
SLC35F5	80255
GANAB	23193
VDR	7421
DHRS3	9249
SNX27	81609
ARHGEF7	8874
TRAK1	22906
GATM	2628
HNRNPUL2	221092
CAMTA1	23261
KPNA4	3840
SERPINB1	1992
LINC02084	105377006
NUP62	23636
UNC119	9094
CLIC2	1193
RFX5	5993
TMEM14C	51522
KLHDC8B	200942
PHKB	5257
TRPM2	7226
CHST2	9435
SUSD1	64420
SDCCAG8	10806
CKAP2	26586
SPOPL	339745
COX5B	1329
TSPAN13	27075
KCTD5	54442
VEGFA	7422
ST6GALNAC4	27090
PRKD3	23683
TNF	7124
CDC40	51362
SNRPB	6628
JAKMIP2	9832
SMS	6611
CHN2	1124
JAZF1	221895
RASGRP4	115727
TRIM38	10475
MICAL2	9645
TSC22D2	9819
SIPA1	6494
RTN1	6252
LILRB5	10990
TRIP11	9321
WDFY1	57590
ST3GAL6	10402
SEC11C	90701
LSM1	27257
MTHFR	4524
CYBRD1	79901
DCTN6	10671
PTPMT1	114971
PID1	55022
CNOT1	23019
GTPBP1	9567
TRMT1	55621
POLR2G	5436
ADAP1	11033
HMGCS1	3157
COMMD8	54951
RBM5	10181
WASHC2A	387680
CYP51A1	1595
ARSD	414
SELENON	57190
SYVN1	84447
P2RY11	5032
SLC4A2	6522
WASHC2C	253725
WBP1L	54838
RILP	83547
RALGPS2	55103
ARF6	382
CTTNBP2NL	55917
ATPAF2	91647
MRPL51	51258
RRAS	6237
SPCS2	9789
KIAA0232	9778
IGHM	3507
AHCYL1	10768
TPCN1	53373
XIAP	331
MOB1B	92597
FAM53B	9679
CYP1B1	1545
MYL6B	140465
ZZEF1	23140
AGFG1	3267
PLBD2	196463
SPEN	23013
FUNDC2	65991
AP1G1	164
SPG11	80208
FYTTD1	84248
BCLAF1	9774
ADIPOR2	79602
PAFAH1B2	5049
NISCH	11188
PKIG	11142
SEC31A	22872
TCF12	6938
CENPB	1059
USB1	79650
DHRS4	10901
STIP1	10963
OPN3	23596
E2F3	1871
CREBBP	1387
RB1CC1	9821
BRD4	23476
NAPRT	93100
PPM1F	9647
SCRN1	9805
CHMP2B	25978
SREK1	140890
ARL11	115761
DVL3	1857
TSC22D1	8848
RGS12	6002
WAC	51322
PCYT1A	5130
MAP2K3	5606
APOBEC3A	200315
CSNK2B	1460
CCDC88B	283234
EPS15	2060
NCSTN	23385
GAB2	9846
TRPC4AP	26133
MANBA	4126
SMIM3	85027
DPM2	8818
SETD2	29072
POLR2J	5439
TNFRSF17	608
RAPGEF2	9693
FAM111A	63901
NT5C2	22978
AP3B1	8546
SERPINF1	5176
PHF21A	51317
COMMD9	29099
SREK1IP1	285672
EMC3	55831
SAR1B	51128
STAT3	6774
IL10RB	3588
SCD	6319
IGKV3-20	28912
KLHL18	23276
MDM2	4193
MACF1	23499
PTTG1	9232
GOLGA3	2802
NKIRAS2	28511
PTBP3	9991
LUZP1	7798
CHST11	50515
SUPT6H	6830
SAMD3	154075
EFTUD2	9343
DPP9	91039
CCDC112	153733
C2	717
VKORC1	79001
GTF3C1	2975
UBE3A	7337
SUGT1	10910
AXL	558
ATP6V0E1	8992
ARHGAP35	2909
LACC1	144811
ZNF503	84858
TXN2	25828
ARPIN	348110
SFXN3	81855
CHD1	1105
UBE2F	140739
SNX14	57231
PPP2CB	5516
RAP2A	5911
PPM1D	8493
CD19	930
SLC44A1	23446
SPATS2	65244
PEAK1	79834
ACTG1	71
BCL11A	53335
GALNT3	2591
ITPR1	3708
MIIP	60672
MICU1	10367
RCOR1	23186
DDOST	1650
SMC1A	8243
CAT	847
TLR7	51284
HEG1	57493
ZFR	51663
HLA-A	3105
UAP1	6675
FAM133B	257415
HIPK1	204851
TMEM106A	113277
C1orf54	79630
APC	324
STX6	10228
SLC25A20	788
KDELR1	10945
GK5	256356
NXT1	29107
KIAA0513	9764
HGSNAT	138050
RAP2C	57826
ELOA	6924
JARID2	3720
P2RY6	5031
TRA2A	29896
TFE3	7030
ERBIN	55914
HSP90AB1	3326
WASHC4	23325
TOR2A	27433
TSG101	7251
DNAJC13	23317
ANKRD28	23243
NUDT22	84304
C1orf122	127687
MAZ	4150
YKT6	10652
WDFY3	23001
SRRM1	10250
ARHGAP24	83478
DIAPH1	1729
PLAGL1	5325
DOK2	9046
SCAMP4	113178
MTMR14	64419
CHSY1	22856
SNCA	6622
RNF144B	255488
HLA-DQB2	3120
JMJD1C	221037
SIDT2	51092
CR1	1378
RAB21	23011
PRR14L	253143
PSME4	23198
CALHM2	51063
DYNC1I2	1781
ACOT13	55856
ASB2	51676
NAV1	89796
MCUR1	63933
RASSF2	9770
UFM1	51569
ARL8A	127829
ABCC5	10057
TMBIM4	51643
LINC01094	100505702
GALNT6	11226
SDS	10993
GNAQ	2776
MCFD2	90411
AHR	196
STX12	23673
TBC1D8	11138
CLCN7	1186
RAP2B	5912
G0S2	50486
RPS6KA4	8986
MMP14	4323
MPZL1	9019
OXSR1	9943
COX6A1	1337
SLC25A11	8402
IFIT2	3433
CARD16	114769
TRGC1	6966
NBEAL2	23218
MLXIPL	51085
ZDHHC20	253832
KMO	8564
MAP4	4134
USP9X	8239
DYNC1LI1	51143
NENF	29937
MGST3	4259
ATG7	10533
PSMD1	5707
EDEM2	55741
DAP	1611
MAPRE1	22919
COPS7A	50813
ZSWIM8	23053
LILRA1	11024
CASP3	836
MAGT1	84061
ABCB1	5243
DENND1A	57706
GNAI3	2773
FAM50A	9130
NRBP1	29959
IFNAR2	3455
KIAA2013	90231
CSNK2A1	1457
PILRB	29990
WIPF2	147179
DAPP1	27071
OAS3	4940
RABGAP1L	9910
KIDINS220	57498
TOR3A	64222
TNS1	7145
SUMO3	6612
MPDU1	9526
GRAMD4	23151
ACOT9	23597
FADS1	3992
TMEM160	54958
CLPTM1L	81037
DBNL	28988
CLIP1	6249
VRK2	7444
PLEKHM1	9842
WDR45	11152
LSM12	124801
DNAJB9	4189
SEC23B	10483
DNASE2	1777
RREB1	6239
EIF2AK2	5610
GALC	2581
ST3GAL5	8869
SDHB	6390
PRKAR2A	5576
VASH1	22846
P2RX7	5027
PRR13	54458
ARHGAP27	201176
SUPT4H1	6827
TXNRD1	7296
SMPDL3A	10924
IGLL5	100423062
ARMCX3	51566
RENBP	5973
AGPAT3	56894
SLC2A6	11182
STK10	6793
CD160	11126
SCAF11	9169
RHOBTB3	22836
S100A12	6283
KLRC2	3822
TMOD3	29766
KLRG1	10219
SMAD5	4090
SNX5	27131
RTL8C	8933
RALGAPA1	253959
MRAS	22808
KDM2A	22992
TP53I11	9537
TP53I3	9540
BTG3	10950
ZDHHC7	55625
DMXL1	1657
PDE4D	5144
APAF1	317
BAG1	573
POLR2K	5440
AVPI1	60370
RARA	5914
ATP2B1-AS1	338758
TIMM13	26517
IL4I1	259307
NBN	4683
MITF	4286
NCLN	56926
TCEAL4	79921
COMMD5	28991
NDUFA3	4696
PLA2G15	23659
SORT1	6272
TSEN54	283989
TM2D3	80213
HPS1	3257
IVD	3712
ITGAV	3685
NCEH1	57552
HNRNPH2	3188
BANK1	55024
TMCO1	54499
SMAD7	4092
SIGLEC10	89790
OSBPL11	114885
SRGAP2B	647135
CACUL1	143384
ZFAND2A	90637
SLC25A39	51629
UBE2W	55284
ARRDC3	57561
ITSN1	6453
TGIF1	7050
YTHDF3	253943
MS4A1	931
SEC24D	9871
PSTPIP1	9051
TMBIM6	7009
STYXL1	51657
HS3ST1	9957
ATXN1	6310
RPS19BP1	91582
UBE2L3	7332
MT1E	4493
LAMTOR4	389541
PPP6R1	22870
GADD45A	1647
TMEM37	140738
MPC1	51660
TMEM208	29100
IRF4	3662
CNTLN	54875
ARHGEF40	55701
PITPNA	5306
PRADC1	84279
TMEM131	23505
NCR1	9437
SEL1L3	23231
TRIM8	81603
SRD5A3	79644
CRK	1398
RGS18	64407
JPT1	51155
PARK7	11315
DRAM2	128338
DENND4B	9909
PTPA	5524
AUTS2	26053
TRIM25	7706
ADAMTSL4	54507
CDK17	5128
INPP1	3628
ETV3	2117
COMMD1	150684
SNAP23	8773
TPM1	7168
ODC1	4953
EMD	2010
HIPK3	10114
ILK	3611
WSB2	55884
UBR4	23352
COPS9	150678
PKN1	5585
HSD17B10	3028
MRPL28	10573
TYK2	7297
CSRP1	1465
BMPR2	659
EFR3A	23167
GPBAR1	151306
VPS41	27072
SSR4	6748
REEP4	80346
NFKBIE	4794
KHSRP	8570
PPP3CA	5530
NCBP3	55421
PSEN1	5663
EP300	2033
ZSWIM6	57688
SCP2	6342
ARIH2	10425
RCN1	5954
RCN3	57333
LYVE1	10894
ATP8A1	10396
PTGS1	5742
ZFAND6	54469
OAS1	4938
PPFIA1	8500
CHMP2A	27243
CCDC6	8030
FSCN1	6624
LRRK2	120892
SRSF2	6427
GGA1	26088
CDC42	998
SLC2A8	29988
PLD4	122618
TOX	9760
TGFBR3	7049
ARID1A	8289
RNASEH2C	84153
LPGAT1	9926
STARD7	56910
SCARB1	949
CD2BP2	10421
SLK	9748
USP34	9736
UBE2E3	10477
ITPRIPL2	162073
JAK2	3717
RPN1	6184
BTN2A2	10385
ZNHIT1	10467
DSC2	1824
TRGC2	6967
TRPS1	7227
FUCA1	2517
TUBB2A	7280
MAP3K13	9175
LAPTM5	7805
DOCK8	81704
TUBB6	84617
C12orf75	387882
EIF4A3	9775
ACTR1A	10121
ARID3A	1820
NUP58	9818
PI4K2A	55361
EIF6	3692
GTF2B	2959
MBOAT7	79143
FLOT1	10211
MKKS	8195
IMPA2	3613
NQO2	4835
MCM5	4174
OSER1	51526
C15orf39	56905
RIN2	54453
SPRY1	10252
KCNE3	10008
DNAJC5	80331
ARHGAP31	57514
COMMD4	54939
COPB1	1315
MORF4L2	9643
TIMP1	7076
VAV3	10451
ENC1	8507
UQCC2	84300
AP3S1	1176
MERTK	10461
DOCK4	9732
NCR3	259197
CHPT1	56994
EMP1	2012
SLC2A5	6518
STK40	83931
RAB7A	7879
ATP2B1	490
VPS13C	54832
BHLHE41	79365
LARP1	23367
SERPINB9	5272
BICD2	23299
ITPK1	3705
CEBPG	1054
SCLT1	132320
PTPN2	5771
B4GALT5	9334
CYB5R3	1727
RABAC1	10567
TRG-AS1	100506776
MAPK1IP1L	93487
ADRM1	11047
GNG7	2788
ARL8B	55207
ARL6IP1	23204
WDR41	55255
ASCL2	430
MSRB1	51734
TFDP2	7029
CCRL2	9034
NPC1	4864
PIK3CG	5294
DENND1B	163486
PLXNC1	10154
PRR5L	79899
SMIM7	79086
TRA2B	6434
SLC25A24	29957
MVD	4597
HUWE1	10075
SPECC1	92521
GINM1	116254
GLMP	112770
SLC29A1	2030
EIF4E2	9470
TXN	7295
PFN1	5216
ABHD17A	81926
MED13L	23389
UVRAG	7405
DUSP10	11221
BST1	683
KLRK1	22914
SGPL1	8879
NOTCH1	4851
SLC5A3	6526
COA1	55744
SLC20A1	6574
AFF4	27125
MIR22HG	84981
P2RX4	5025
CCNY	219771
MED13	9969
TOR1AIP2	163590
TBC1D1	23216
OTUD1	220213
EIF3A	8661
TGM2	7052
SNRPD1	6632
FCHO2	115548
PSMB9	5698
TAX1BP3	30851
USP8	9101
TRIO	7204
NXF1	10482
TALDO1	6888
ALKBH5	54890
ARPC5L	81873
IL1RN	3557
CMC2	56942
TNRC18	84629
PAPOLA	10914
HOTAIRM1	100506311
TBC1D9	23158
CCDC32	90416
GFOD1	54438
NFAT5	10725
NDUFS7	374291
NME1	4830
ADAM15	8751
PPP1R16B	26051
MFSD12	126321
POU2AF1	5450
SNHG15	285958
RUBCNL	80183
SF3B5	83443
DERL2	51009
LCOR	84458
UBE2L6	9246
SGMS1	259230
TDG	6996
DUSP5	1847
CARD9	64170
RBP7	116362
SYTL2	54843
RBBP8	5932
HPS5	11234
HOOK3	84376
ADAM17	6868
ITPRIP	85450
YIF1A	10897
MXD4	10608
RNF13	11342
ORAI3	93129
CRTAM	56253
WDR11	55717
HTT	3064
YME1L1	10730
EIF4G1	1981
INPPL1	3636
TK2	7084
CPEB4	80315
GSE1	23199
COA3	28958
ADPGK	83440
RIN3	79890
WDFY4	57705
NABP1	64859
DEF8	54849
TCN2	6948
RAPH1	65059
MBNL2	10150
AHI1	54806
MEA1	4201
SH2D2A	9047
STX4	6810
AZIN1	51582
AP2A2	161
SURF4	6836
SYNE1	23345
NUFIP2	57532
PLA2G7	7941
ELF1	1997
SDSL	113675
RABEP1	9135
FCHSD2	9873
EVI2A	2123
MCRIP1	348262
SAR1A	56681
COPB2	9276
NFE2L1	4779
HEXIM1	10614
SMIM29	221491
SLA2	84174
PPP2R2B	5521
CD58	965
RIPK2	8767
CYB5R4	51167
SEC13	6396
ARHGAP10	79658
LRRFIP1	9208
LRRFIP2	9209
TMEM165	55858
ATP1B1	481
RP2	6102
HELZ	9931
ATP6V1D	51382
NCOA1	8648
SLC39A7	7922
ELOVL1	64834
FLII	2314
PIP4K2A	5305
ZBTB1	22890
TM6SF1	53346
TMEM50A	23585
PRKACA	5566
ATG101	60673
SLAMF8	56833
CSNK1A1	1452
TGOLN2	10618
RSRC2	65117
CHID1	66005
TAOK1	57551
ACER3	55331
ZCRB1	85437
EIF2AK4	440275
PDCD6IP	10015
ARSA	410
PDIA4	9601
CHCHD10	400916
RIPOR1	79567
COX5A	9377
AFTPH	54812
MILR1	284021
ECHS1	1892
TRIOBP	11078
PTPN18	26469
DNAJB4	11080
ABHD5	51099
LRRK1	79705
MLF2	8079
TIMM17B	10245
TOLLIP	54472
DHX36	170506
PLPP5	84513
SUSD6	9766
SNAP29	9342
NRAS	4893
SLC35F6	54978
MCTP2	55784
GNA13	10672
MRPL52	122704
HAMP	57817
TREM1	54210
PSMA4	5685
ALCAM	214
SLC6A6	6533
BEST1	7439
PSMA6	5687
TIMM17A	10440
FNIP2	57600
C9orf72	203228
ZNF683	257101
MRC1	4360
RALB	5899
HIP1	3092
TFEB	7942
SLTM	79811
CPM	1368
POLD4	57804
EXOSC4	54512
DNM2	1785
PDIA3	2923
RAP1B	5908
PDLIM5	10611
HDAC9	9734
RDX	5962
TTC7A	57217
TMEM258	746
SDF4	51150
SPRED1	161742
NLRP3	114548
PALLD	23022
TMEM70	54968
YIF1B	90522
POLR2F	5435
IRF7	3665
RIOK3	8780
SNX8	29886
HSD17B4	3295
G6PC3	92579
PKN2	5586
ITGB5	3693
ATP5PF	522
ACSL3	2181
PSMD14	10213
TAOK3	51347
TMEM109	79073
KIF13B	23303
AKNA	80709
HOMER3	9454
AP2M1	1173
TBCD	6904
CSF2RB	1439
SAT2	112483
NRROS	375387
USO1	8615
CFP	5199
IKZF3	22806
AKT1	207
AP3D1	8943
SNF8	11267
SLC1A5	6510
NRP2	8828
NEK6	10783
POLR2A	5430
GOLGA2	2801
TIGAR	57103
LDLRAD4	753
CTNNBIP1	56998
NFIC	4782
RGS3	5998
P4HA1	5033
SLC1A4	6509
NDUFA2	4695
ZNF267	10308
IFNAR1	3454
ASPH	444
FBXO6	26270
ARHGEF10L	55160
SLC3A2	6520
CREB3L2	64764
MAP3K11	4296
RGL1	23179
NR1H3	10062
STX10	8677
ATP8B4	79895
STAC3	246329
MTSS1	9788
SRSF6	6431
TMED5	50999
MSRB2	22921
GRK3	157
SMARCA5	8467
PGLS	25796
PIGT	51604
LYL1	4066
SLC39A1	27173
UTRN	7402
SDC3	9672
COPRS	55352
OLR1	4973
NPTN	27020
ABR	29
IKBIP	121457
HSPA9	3313
ARFGAP3	26286
PREX1	57580
S100A6	6277
CEBPA	1050
LINC02446	101060038
FNDC3A	22862
MAP3K20	51776
RCC2	55920
RNPEP	6051
LYAR	55646
BLOC1S2	282991
PPP1R15B	84919
ADCY7	113
LIMK1	3984
ORAI2	80228
CYC1	1537
VMP1	81671
SH3BGRL	6451
WDR26	80232
TPMT	7172
SLIRP	81892
SSH1	54434
GCNT1	2650
PSMB2	5690
IRAK3	11213
STMP1	647087
XIST	7503
HSPA6	3310
SLC15A4	121260
MOB3A	126308
PMP22	5376
PHC2	1912
PNPLA8	50640
PTK2B	2185
GAK	2580
GTF3C6	112495
QSOX1	5768
IFIT3	3437
PAFAH1B1	5048
CCL2	6347
CD300C	10871
CDK2AP1	8099
GAB3	139716
ATP5MC3	518
SEMA4A	64218
NFKB2	4791
CYTH4	27128
CEP170	9859
ATP6V1C1	528
USP11	8237
AHNAK	79026
IER5L	389792
FAM20A	54757
ITCH	83737
FURIN	5045
HNRNPH1	3187
HIPK2	28996
TMED10	10972
BCAP29	55973
MYD88	4615
MAFF	23764
DICER1	23405
ETV5	2119
CRTAP	10491
ALDH3B1	221
GNA15	2769
GPAA1	8733
LSM3	27258
PDLIM7	9260
RAB11FIP1	80223
TSPYL2	64061
F13A1	2162
BOD1L1	259282
EVI5	7813
GLTP	51228
NDUFV3	4731
NDUFB7	4713
TBC1D9B	23061
LINC02256	100996255
GOLGB1	2804
MAT2A	4144
FAM91A1	157769
UBA1	7317
KIFC3	3801
WASF2	10163
GDE1	51573
PTGDR	5729
BCL2L1	598
NUDT3	11165
SLA	6503
ZBTB38	253461
GPR34	2857
AP2A1	160
BCAT1	586
ATP6AP1	537
STK38L	23012
DYNLT1	6993
SECTM1	6398
NRDC	4898
ACP2	53
PPP1R14B	26472
TRGV9	6983
TFRC	7037
SULT1A1	6817
CPD	1362
ARF1	375
PRDX4	10549
FMNL3	91010
NUDT16	131870
CCDC47	57003
BNIP3L	665
NRIP1	8204
USP28	57646
CD1D	912
MRPL27	51264
AUP1	550
SLC27A3	11000
BCL6	604
KXD1	79036
MGST2	4258
PLEKHM2	23207
RTN3	10313
CSNK1D	1453
ADAM10	102
IVNS1ABP	10625
FERMT3	83706
HM13	81502
NECTIN2	5819
LRPAP1	4043
DUSP22	56940
CXCR6	10663
ARPP19	10776
FAM3C	10447
CTNNB1	1499
RELT	84957
SNRNP25	79622
IDI1	3422
IRAK1	3654
GALNT1	2589
NFAM1	150372
SPTLC2	9517
EGR2	1959
TRIP12	9320
ITPR2	3709
AKAP9	10142
TGFBR1	7046
DERL3	91319
PTP4A1	7803
FAR1	84188
GNGT2	2793
ALG13	79868
NDUFS8	4728
FKBP15	23307
CLECL1	160365
GALNT2	2590
KIF5B	3799
PDE4A	5141
CLEC4A	50856
SETX	23064
SOX4	6659
PLIN3	10226
BLOC1S6	26258
PYGL	5836
GNPTG	84572
ARL5B	221079
C11orf24	53838
MTDH	92140
ACP5	54
KMT2C	58508
ME2	4200
CHD4	1108
RHEB	6009
ARHGDIA	396
XAF1	54739
ARHGAP9	64333
FRMD4B	23150
ERP44	23071
NFKBIB	4793
ARF3	377
IL1B	3553
PSENEN	55851
SPG21	51324
CAPZA1	829
XPO1	7514
ETV6	2120
MCTP1	79772
IDH2	3418
NRP1	8829
MKNK1	8569
MEF2D	4209
CD72	971
FMNL2	114793
SZRD1	26099
LHFPL2	10184
ZFYVE16	9765
FOXO3	2309
CASP4	837
LMAN2	10960
PPP1CA	5499
COPE	11316
SLC35B1	10237
SIRT2	22933
ENSA	2029
MYDGF	56005
SPTSSA	171546
SIGLEC9	27180
HSH2D	84941
CD300E	342510
GNB2	2783
RAB2A	5862
RNH1	6050
NUMB	8650
OAZ2	4947
CEMIP2	23670
CRELD2	79174
SPP1	6696
JMJD6	23210
DPH3	285381
ISOC2	79763
KCTD20	222658
MYO1E	4643
SPATS2L	26010
LILRA2	11027
EPB41L2	2037
GCA	25801
NEDD9	4739
TFEC	22797
ATP6V1A	523
NR3C1	2908
PLCB2	5330
UQCRC1	7384
GSAP	54103
NADK	65220
DNAJC10	54431
MBD2	8932
SELENOP	6414
CTDNEP1	23399
CISD3	284106
SRSF9	8683
IGHA1	3493
SLCO2B1	11309
SNX18	112574
SPTY2D1	144108
IGKC	3514
APOBR	55911
ACAA2	10449
PJA2	9867
HYOU1	10525
IGFLR1	79713
IFI35	3430
APPL1	26060
ARL4A	10124
LILRA5	353514
RNASEK	440400
SYNGR2	9144
TMEM51	55092
HBEGF	1839
CSF2RA	1438
HSD17B12	51144
RAB34	83871
ANPEP	290
TMEM127	55654
CPPED1	55313
PLEKHB2	55041
SRSF7	6432
POLR2E	5434
LEPROT	54741
SAMD9L	219285
ABHD2	11057
SLFN11	91607
OSCAR	126014
BLVRA	644
RAB9A	9367
DYNC1H1	1778
WIPI1	55062
DERL1	79139
RNF19A	25897
DENND3	22898
SH3TC1	54436
SOD2	6648
PPIF	10105
RNF7	9616
TET2	54790
STAT2	6773
BLNK	29760
SFT2D2	375035
IRF5	3663
AMD1	262
SERPING1	710
SH2D1B	117157
CMKLR1	1240
FHL3	2275
HLA-DOA	3111
ELOC	6921
CCDC124	115098
VMA21	203547
IDH1	3417
RAB20	55647
FGD4	121512
MTHFD2	10797
FUCA2	2519
SEM1	7979
GUSB	2990
RER1	11079
EPN1	29924
SULF2	55959
KYNU	8942
CLEC12A	160364
DST	667
ABHD12	26090
CALU	813
VAMP3	9341
GPR137B	7107
SLC31A1	1317
ARRB1	408
DOCK2	1794
GOLGA4	2803
TIPARP	25976
HVCN1	84329
FAM53C	51307
APOBEC3C	27350
UBE2R2	54926
SLC31A2	1318
RANBP2	5903
MANF	7873
JOSD1	9929
PLD3	23646
TMEM179B	374395
MPST	4357
RTN4	57142
TNFRSF1B	7133
CHP1	11261
SIGLEC7	27036
SCCPDH	51097
SNX3	8724
FAM20C	56975
CAP1	10487
SOCS3	9021
NDUFS6	4726
RAPGEF1	2889
SNX2	6643
CD53	963
UBE2D1	7321
TLR2	7097
PRCP	5547
HHEX	3087
JOSD2	126119
NOTCH2	4853
HSPA4	3308
USF2	7392
FOLR2	2350
TUT7	79670
OSTF1	26578
SH2B3	10019
ARPC1B	10095
ATP6V0A1	535
PRKCD	5580
PRMT9	90826
TBX21	30009
PRSS23	11098
PRAM1	84106
ATP5MF	9551
MRPS6	64968
MZB1	51237
FKBP1A	2280
NDUFA1	4694
LMO2	4005
PPP1R9B	84687
RETN	56729
FAM120A	23196
MAP1LC3B	81631
TNS3	64759
IFNG	3458
CCR5	1234
B3GNT2	10678
EPS8	2059
P4HB	5034
SLC37A2	219855
TPD52L2	7165
FEZ2	9637
ASGR1	432
GAPT	202309
GNB1	2782
PAPSS2	9060
PSMB3	5691
TMED9	54732
ZFHX3	463
ADRB2	154
RAB8A	4218
EHD4	30844
MAPRE2	10982
F2R	2149
LSM10	84967
SHOC2	8036
PSME2	5721
BLOC1S1	2647
HK3	3101
TLE3	7090
LRMDA	83938
ADGRG1	9289
PNPLA6	10908
ZC3H12A	80149
SEC61G	23480
COPA	1314
ASAP1	50807
POU2F2	5452
VTI1B	10490
GPCPD1	56261
SLC25A19	60386
DUSP3	1845
G6PD	2539
NCKAP1L	3071
VDAC1	7416
ATP2A2	488
EIF5	1983
WIPF1	7456
MIEN1	84299
ADGRE2	30817
CCNH	902
BCAS2	10286
CD40	958
CDV3	55573
BUD31	8896
ERLEC1	27248
AKIRIN2	55122
NDUFA6	4700
GK	2710
BCKDK	10295
NFKBID	84807
STK17A	9263
LY96	23643
GPX4	2879
ADAM9	8754
CISD2	493856
LGALS2	3957
C19orf38	255809
ARPC5	10092
PLOD1	5351
PET100	100131801
MXD1	4084
PCBD1	5092
MEF2A	4205
PPP1R10	5514
TMEM205	374882
HMGN3	9324
SMIM14	201895
RHOQ	23433
CNDP2	55748
CUX1	1523
HNRNPAB	3182
ATP6V1B2	526
AGPAT2	10555
ATP5ME	521
PHACTR1	221692
LAPTM4A	9741
LPCAT2	54947
GNPTAB	79158
NOP10	55505
TOP1	7150
CD180	4064
CLTA	1211
PMAIP1	5366
OGFRL1	79627
RAB5IF	55969
GTF2I	2969
ACSL4	2182
PPP1CB	5500
OASL	8638
ACSL1	2180
PDXK	8566
CLIC4	25932
BSG	682
DOCK5	80005
FUOM	282969
LAG3	3902
C1orf162	128346
PTPRJ	5795
KLRC1	3821
ERCC1	2067
CTBP2	1488
PTPN6	5777
SPPL2A	84888
DAPK1	1612
NUP214	8021
RASSF1	11186
MYO5A	4644
ATG3	64422
MTCH2	23788
ARRB2	409
DNAJC15	29103
LAMP2	3920
GPNMB	10457
CTSA	5476
RNF135	84282
ARPC4	10093
LITAF	9516
PFKFB3	5209
SIL1	64374
KLRF1	51348
RNF141	50862
ATP10D	57205
